"","Matricula","NC","C"
"173","09-011-0627","3","1"
"174","10-002-0044","0","1"
"175","10-003-0424","3","0"
"176","10-003-0840","1","1"
"177","10-003-1048","0","1"
"178","10-003-1164","3","1"
"179","10-003-1374","0","1"
"180","10-005-0001","1","1"
"181","10-005-0002","0","1"
"182","10-005-0003","0","1"
"183","10-005-0005","0","1"
"184","10-005-0008","0","1"
"185","10-005-0013","0","1"
"186","10-005-0019","1","1"
"187","10-005-0020","0","1"
"188","10-005-0021","1","1"
"189","10-007-0001","0","1"
"190","10-008-0001","0","1"
"191","10-008-0003","0","1"
"192","10-008-0008","0","1"
"193","10-008-0010","0","1"
"194","10-008-0012","0","1"
"195","10-008-0014","1","0"
"196","10-008-0015","2","1"
"197","10-008-0016","1","0"
"198","10-008-0020","0","1"
"199","10-008-0021","0","1"
"200","10-008-0025","0","1"
"201","10-008-0033","0","1"
"202","10-008-0034","0","1"
"203","10-008-0035","1","0"
"204","10-009-0010","0","1"
"205","10-009-0014","3","1"
"206","10-009-0016","0","1"
"207","10-009-0019","1","1"
"208","10-009-0025","0","1"
"209","10-009-0029","0","1"
"210","10-009-0030","0","1"
"211","10-009-0032","0","1"
"212","10-010-0003","0","1"
"213","10-011-0116","0","1"
"214","10-011-0137","0","1"
"215","10-011-0181","1","0"
"216","10-011-0270","0","1"
"217","10-011-0301","2","0"
"218","10-011-0316","0","1"
"219","10-011-0350","0","1"
"220","10-011-0531","0","1"
"221","10-011-0570","0","1"
"222","11-001-0089","0","1"
"223","11-002-0068","1","0"
"224","11-002-0078","0","1"
"225","11-002-0082","0","1"
"226","11-002-0199","0","1"
"227","11-002-0342","3","1"
"228","11-003-1070","0","1"
"229","11-004-0099","0","1"
"230","11-005-0002","1","1"
"231","11-005-0003","0","1"
"232","11-005-0004","0","1"
"233","11-005-0005","0","1"
"234","11-005-0012","0","1"
"235","11-006-0001","0","1"
"236","11-007-0001","0","1"
"237","11-008-0003","0","1"
"238","11-008-0005","0","1"
"239","11-008-0006","0","1"
"240","11-009-0001","0","1"
"241","11-010-0004","0","1"
"242","11-010-0007","0","1"
"243","11-010-0011","0","1"
"244","11-010-0014","1","0"
"245","11-010-0016","1","1"
"246","11-010-0017","0","1"
"247","11-010-0018","0","1"
"248","11-010-0019","0","1"
"249","11-010-0021","0","1"
"250","11-010-0023","0","1"
"251","11-010-0030","0","1"
"252","11-011-0378","0","1"
"253","11-011-0581","0","1"
"254","11-011-0678","2","0"
"255","12-001-0069","0","1"
"256","12-003-0277","0","1"
"257","12-003-0782","2","1"
"258","12-003-1259","0","1"
"259","12-003-1635","0","1"
"260","12-003-1684","0","1"
"261","12-004-0084","2","0"
"262","12-004-0115","0","1"
"263","12-005-0001","1","1"
"264","12-006-0001","0","1"
"265","12-008-0002","0","1"
"266","12-008-0008","0","1"
"267","12-008-0010","0","1"
"268","12-008-0013","0","1"
"269","12-008-0016","0","1"
"270","12-008-0020","0","1"
"271","12-008-0023","0","1"
"272","12-008-0025","0","1"
"273","12-008-0026","0","1"
"274","12-008-0028","0","1"
"275","12-009-0002","0","1"
"276","12-009-0006","0","1"
"277","12-009-0008","0","1"
"278","12-009-0012","1","0"
"279","12-009-0015","2","0"
"280","12-009-0019","0","1"
"281","12-009-0026","1","1"
"282","12-009-0027","0","1"
"283","12-011-0092","1","1"
"284","12-011-0147","0","1"
"285","12-011-0175","0","1"
"286","12-011-0180","0","1"
"287","12-011-0352","0","1"
"288","12-011-0776","1","0"
"289","12-011-0861","0","1"
"290","12-011-0905","0","1"
"291","12-011-0957","0","1"
"292","12-011-1009","0","1"
"293","12-011-1192","0","1"
"294","13-001-0109","1","1"
"295","13-001-0265","0","1"
"296","13-003-0256","1","1"
"297","13-003-0882","1","1"
"298","13-003-0941","0","1"
"299","13-003-1054","0","1"
"300","13-003-1505","1","1"
"301","13-003-1577","1","1"
"302","13-004-0021","1","1"
"303","13-004-0154","0","1"
"304","13-005-0002","0","1"
"305","13-005-0003","0","1"
"306","13-005-0004","0","1"
"307","13-005-0013","0","1"
"308","13-005-0017","0","1"
"309","13-005-0018","0","1"
"310","13-005-0020","0","1"
"311","13-006-0002","0","1"
"312","13-006-0003","0","1"
"313","13-006-0005","0","1"
"314","13-006-0006","0","1"
"315","13-006-0007","0","1"
"316","13-006-0009","0","1"
"317","13-006-0011","0","1"
"318","13-006-0012","0","1"
"319","13-006-0013","0","1"
"320","13-006-0015","0","1"
"321","13-006-0016","0","1"
"322","13-006-0018","0","1"
"323","13-006-0020","0","1"
"324","13-008-0003","0","1"
"325","13-008-0006","0","1"
"326","13-008-0007","0","1"
"327","13-008-0010","0","1"
"328","13-008-0011","0","1"
"329","13-008-0013","0","1"
"330","13-008-0014","0","1"
"331","13-008-0016","0","1"
"332","13-008-0025","0","1"
"333","13-008-0027","0","1"
"334","13-008-0029","1","1"
"335","13-008-0031","0","1"
"336","13-008-0032","0","1"
"337","13-010-0001","0","1"
"338","13-010-0003","0","1"
"339","13-010-0006","0","1"
"340","13-010-0009","0","1"
"341","13-010-0011","0","1"
"342","13-010-0013","0","1"
"343","13-010-0014","0","1"
"344","13-010-0015","0","1"
"345","13-010-0016","0","1"
"346","13-010-0017","0","1"
"347","13-010-0018","0","1"
"348","13-010-0020","0","1"
"349","13-010-0027","0","1"
"350","13-010-0030","0","1"
"351","13-011-0075","4","1"
"352","13-011-0160","0","1"
"353","13-011-0237","1","1"
"354","13-011-0266","4","1"
"355","13-011-0283","1","1"
"356","13-011-0289","0","1"
"357","13-011-0349","0","1"
"358","13-011-0365","1","1"
"359","13-011-0370","0","1"
"360","13-011-0372","0","1"
"361","13-011-0496","0","1"
"362","13-011-0560","3","0"
"363","13-011-0614","0","1"
"364","13-011-0731","0","1"
"365","13-011-0742","0","1"
"366","13-011-0778","3","1"
"367","13-011-0794","0","1"
"368","13-011-0857","2","1"
"369","13-011-0863","0","1"
"370","13-011-0877","1","1"
"371","13-011-0893","2","1"
"372","13-011-0901","2","1"
"373","13-011-0954","1","1"
"374","13-011-0975","0","1"
"375","13-011-0982","1","0"
"376","13-011-0999","1","1"
"377","14-002-0186","0","1"
"378","14-003-0321","0","1"
"379","14-003-0380","0","1"
"380","14-003-1204","1","1"
"381","14-003-1270","0","1"
"382","14-003-1498","1","1"
"383","14-008-0003","1","0"
"384","14-010-0001","0","1"
"385","14-010-0002","0","1"
"386","14-011-0044","2","1"
"387","14-011-0073","0","1"
"388","14-011-0075","0","1"
"389","14-011-0086","3","1"
"390","14-011-0092","0","1"
"391","14-011-0104","0","1"
"392","14-011-0114","0","1"
"393","14-011-0130","1","1"
"394","14-011-0137","1","1"
"395","14-011-0192","0","1"
"396","14-011-0209","0","1"
"397","14-011-0213","0","1"
"398","14-011-0239","0","1"
"399","14-011-0244","0","1"
"400","14-011-0275","1","1"
"401","14-011-0289","0","1"
"402","14-011-0293","0","1"
"403","14-011-0297","0","1"
"404","14-011-0313","1","1"
"405","14-011-0314","0","1"
"406","14-011-0321","0","1"
"407","14-011-0374","0","1"
"408","14-011-0398","0","1"
"409","14-011-0437","0","1"
"410","14-011-0461","0","1"
"411","14-011-0482","2","0"
"412","14-011-0503","0","1"
"413","14-011-0537","0","1"
"414","14-011-0597","1","1"
"415","14-011-0602","0","1"
"416","14-011-0612","0","1"
"417","14-011-0622","0","1"
"418","14-011-0713","1","1"
"419","14-011-0720","0","1"
"420","14-011-0727","0","1"
"421","14-011-0770","1","1"
"422","14-011-0790","1","1"
"423","14-011-0868","0","1"
"424","14-011-0876","0","1"
"425","14-011-0904","0","1"
"426","14-011-0913","0","1"
"427","14-011-0921","0","1"
"428","14-011-0938","0","1"
"429","14-011-0964","1","0"
"430","14-011-0973","0","1"
"431","14-011-0974","0","1"
"432","14-011-0976","0","1"
"433","14-011-0988","0","1"
"434","14-011-0995","0","1"
"435","14-011-1039","0","1"
"436","14-011-1101","0","1"
"437","14-011-1102","0","1"
"438","14-011-1104","1","0"
"439","14-011-1105","0","1"
"440","14-011-1109","2","1"
"441","14-011-1142","0","1"
"442","14-011-1146","0","1"
"443","15-001-0252","0","1"
"444","15-001-0342","0","1"
"445","15-002-0070","0","1"
"446","15-002-0289","0","1"
"447","15-003-0338","0","1"
"448","15-003-0775","2","1"
"449","15-003-1441","0","1"
"450","15-007-0010","0","1"
"451","15-008-0001","0","1"
"452","15-008-0004","0","1"
"453","15-008-0006","0","1"
"454","15-008-0007","0","1"
"455","15-008-0009","0","1"
"456","15-008-0013","0","1"
"457","15-008-0015","0","1"
"458","15-008-0022","0","1"
"459","15-008-0023","1","0"
"460","15-008-0026","0","1"
"461","15-008-0030","0","1"
"462","15-009-0009","0","1"
"463","15-009-0012","0","1"
"464","15-009-0013","0","1"
"465","15-009-0020","0","1"
"466","15-009-0021","0","1"
"467","15-009-0026","0","1"
"468","15-009-0028","0","1"
"469","15-010-0002","0","1"
"470","15-010-0007","0","1"
"471","15-010-0011","1","0"
"472","15-010-0013","0","1"
"473","15-010-0015","0","1"
"474","15-010-0018","0","1"
"475","15-010-0022","2","0"
"476","15-010-0023","0","1"
"477","15-010-0028","1","0"
"478","15-010-0031","0","1"
"479","15-010-0033","0","1"
"480","15-010-0035","0","1"
"481","15-011-0011","0","1"
"482","15-011-0014","0","1"
"483","15-011-0026","0","1"
"484","15-011-0035","0","1"
"485","15-011-0045","0","1"
"486","15-011-0046","0","1"
"487","15-011-0049","0","1"
"488","15-011-0076","1","0"
"489","15-011-0079","0","1"
"490","15-011-0085","0","1"
"491","15-011-0089","0","1"
"492","15-011-0096","0","1"
"493","15-011-0098","0","1"
"494","15-011-0107","0","1"
"495","15-011-0114","0","1"
"496","15-011-0125","0","1"
"497","15-011-0128","0","1"
"498","15-011-0144","0","1"
"499","15-011-0150","1","0"
"500","15-011-0157","0","1"
"501","15-011-0172","0","1"
"502","15-011-0185","0","1"
"503","15-011-0196","0","1"
"504","15-011-0208","0","1"
"505","15-011-0223","1","0"
"506","15-011-0224","0","1"
"507","15-011-0258","0","1"
"508","15-011-0278","1","1"
"509","15-011-0280","1","0"
"510","15-011-0283","0","1"
"511","15-011-0284","0","1"
"512","15-011-0286","0","1"
"513","15-011-0306","0","1"
"514","15-011-0332","0","1"
"515","15-011-0334","0","1"
"516","15-011-0336","0","1"
"517","15-011-0339","1","1"
"518","15-011-0340","0","1"
"519","15-011-0353","0","1"
"520","15-011-0365","1","1"
"521","15-011-0379","0","1"
"522","15-011-0465","0","1"
"523","15-011-0478","0","1"
"524","15-011-0520","0","1"
"525","15-011-0535","0","1"
"526","15-011-0548","0","1"
"527","15-011-0558","0","1"
"528","15-011-0578","0","1"
"529","15-011-0584","0","1"
"530","15-011-0592","0","1"
"531","15-011-0608","0","1"
"532","15-011-0667","0","1"
"533","15-011-0668","0","1"
"534","15-011-0677","0","1"
"535","15-011-0679","0","1"
"536","15-011-0680","0","1"
"537","15-011-0704","0","1"
"538","15-011-0711","0","1"
"539","15-011-0738","0","1"
"540","15-011-0748","1","0"
"541","15-011-0790","0","1"
"542","15-011-0791","1","1"
"543","15-011-0802","0","1"
"544","15-011-0828","0","1"
"545","15-011-0886","0","1"
"546","15-011-0890","0","1"
"547","15-011-0899","1","1"
"548","15-011-0924","0","1"
"549","15-011-0949","0","1"
"550","15-011-0951","0","1"
"551","15-011-0957","0","1"
"552","15-011-0966","1","0"
"553","15-011-1025","1","1"
"554","15-011-1037","1","1"
"555","15-011-1059","0","1"
"556","15-011-1060","0","1"
"557","15-011-1085","0","1"
"558","15-011-1094","0","1"
"559","15-011-1107","0","1"
"560","15-011-1119","0","1"
"561","15-011-1135","0","1"
"562","15-011-1152","1","1"
"563","15-011-1185","0","1"
"564","15-011-1187","0","1"
"565","15-011-1190","0","1"
"566","15-011-1209","0","1"
"567","15-011-1225","0","1"
"568","15-011-1226","0","1"
"569","15-011-1234","0","1"
"570","15-011-1245","0","1"
"571","15-011-1255","0","1"
"572","15-011-1297","0","1"
"573","16-001-0022","0","1"
"574","16-001-0046","1","1"
"575","16-001-0243","0","1"
"576","16-002-0119","0","1"
"577","16-004-0073","0","1"
"578","16-008-0002","0","1"
"579","16-008-0006","0","1"
"580","16-008-0009","0","1"
"581","16-008-0010","1","1"
"582","16-008-0011","0","1"
"583","16-008-0012","0","1"
"584","16-008-0013","0","1"
"585","16-008-0015","1","0"
"586","16-008-0017","0","1"
"587","16-008-0019","0","1"
"588","16-008-0023","1","0"
"589","16-010-0001","1","0"
"590","16-010-0004","0","1"
"591","16-010-0007","0","1"
"592","16-010-0014","0","1"
"593","16-010-0019","0","1"
"594","16-010-0020","1","0"
"595","16-010-0022","0","1"
"596","16-010-0023","0","1"
"597","16-010-0024","0","1"
"598","16-011-0004","0","1"
"599","16-011-0010","0","1"
"600","16-011-0014","0","1"
"601","16-011-0030","0","1"
"602","16-011-0036","0","1"
"603","16-011-0038","1","0"
"604","16-011-0040","1","1"
"605","16-011-0042","0","1"
"606","16-011-0047","0","1"
"607","16-011-0048","0","1"
"608","16-011-0050","0","1"
"609","16-011-0053","0","1"
"610","16-011-0059","0","1"
"611","16-011-0061","0","1"
"612","16-011-0063","1","0"
"613","16-011-0067","0","1"
"614","16-011-0069","0","1"
"615","16-011-0072","0","1"
"616","16-011-0079","0","1"
"617","16-011-0090","0","1"
"618","16-011-0091","0","1"
"619","16-011-0098","0","1"
"620","16-011-0112","0","1"
"621","16-011-0121","1","0"
"622","16-011-0126","0","1"
"623","16-011-0129","0","1"
"624","16-011-0138","0","1"
"625","16-011-0139","0","1"
"626","16-011-0154","0","1"
"627","16-011-0163","0","1"
"628","16-011-0169","0","1"
"629","16-011-0172","0","1"
"630","16-011-0179","0","1"
"631","16-011-0188","0","1"
"632","16-011-0189","0","1"
"633","16-011-0190","1","1"
"634","16-011-0208","0","1"
"635","16-011-0214","0","1"
"636","16-011-0218","0","1"
"637","16-011-0221","0","1"
"638","16-011-0226","0","1"
"639","16-011-0232","0","1"
"640","16-011-0263","0","1"
"641","16-011-0272","0","1"
"642","16-011-0311","0","1"
"643","16-011-0320","0","1"
"644","16-011-0349","0","1"
"645","16-011-0353","0","1"
"646","16-011-0361","0","1"
"647","16-011-0363","0","1"
"648","16-011-0370","0","1"
"649","16-011-0417","0","1"
"650","16-011-0420","0","1"
"651","16-011-0437","0","1"
"652","16-011-0446","1","1"
"653","16-011-0456","0","1"
"654","16-011-0468","0","1"
"655","16-011-0476","0","1"
"656","16-011-0526","1","1"
"657","16-011-0577","0","1"
"658","16-011-0578","0","1"
"659","16-011-0580","0","1"
"660","16-011-0584","0","1"
"661","16-011-0626","0","1"
"662","16-011-0631","0","1"
"663","16-011-0650","0","1"
"664","16-011-0654","0","1"
"665","16-011-0658","0","1"
"666","16-011-0664","2","1"
"667","16-011-0669","0","1"
"668","16-011-0792","1","1"
"669","16-011-0795","2","1"
"670","16-011-0977","0","1"
"671","16-011-1072","0","1"
"672","16-011-1131","0","1"
"673","16-011-1136","0","1"
"674","16-011-1138","0","1"
"675","16-011-1184","0","1"
"676","16-011-1203","0","1"
"677","17-002-0265","0","1"
"678","17-002-0323","0","1"
"679","17-002-0359","0","1"
"680","17-003-1307","1","1"
"681","17-003-1450","0","1"
"682","17-003-1598","0","1"
"683","17-003-1647","0","1"
"684","17-007-0011","1","1"
"685","17-011-0048","0","1"
"686","17-011-0062","0","1"
"687","17-011-0080","1","0"
"688","17-011-0081","0","1"
"689","17-011-0089","0","1"
"690","17-011-0094","0","1"
"691","17-011-0095","0","1"
"692","17-011-0104","0","1"
"693","17-011-0147","2","0"
"694","17-011-0150","0","1"
"695","17-011-0168","0","1"
"696","17-011-0170","0","1"
"697","17-011-0201","1","0"
"698","17-011-0204","0","1"
"699","17-011-0220","1","0"
"700","17-011-0228","0","1"
"701","17-011-0242","0","1"
"702","17-011-0256","1","0"
"703","17-011-0262","0","1"
"704","17-011-0265","0","1"
"705","17-011-0288","0","1"
"706","17-011-0291","0","1"
"707","17-011-0297","0","1"
"708","17-011-0339","0","1"
"709","17-011-0351","0","1"
"710","17-011-0355","1","1"
"711","17-011-0379","0","1"
"712","17-011-0380","0","1"
"713","17-011-0389","0","1"
"714","17-011-0398","1","0"
"715","17-011-0404","0","1"
"716","17-011-0465","0","1"
"717","17-011-0470","0","1"
"718","17-011-0480","0","1"
"719","17-011-0504","0","1"
"720","17-011-0518","0","1"
"721","17-011-0550","1","0"
"722","17-011-0570","1","0"
"723","17-011-0589","0","1"
"724","17-011-0653","1","0"
"725","17-011-0726","0","1"
"726","17-011-0774","0","1"
"727","17-011-0814","0","1"
"728","17-011-0831","0","1"
"729","17-011-0854","0","1"
"730","17-011-0962","0","1"
"731","17-011-0965","0","1"
"732","17-011-0992","0","1"
"733","17-011-1023","0","1"
"734","17-011-1035","0","1"
"735","17-011-1044","1","0"
"736","17-011-1051","0","1"
"737","17-011-1135","1","1"
"738","17-011-1168","1","1"
"739","17-011-1180","1","0"
"740","17-011-1220","2","1"
"741","18-001-0188","0","1"
"742","18-002-0486","0","1"
"743","18-002-0496","0","1"
"744","18-002-0604","0","1"
"745","18-003-0263","0","1"
"746","18-008-0003","0","1"
"747","18-008-0012","0","1"
"748","18-008-0018","0","1"
"749","18-008-0020","1","0"
"750","18-008-0021","0","1"
"751","18-008-0022","1","0"
"752","18-008-0023","0","1"
"753","18-008-0024","0","1"
"754","18-008-0028","0","1"
"755","18-009-0002","1","0"
"756","18-010-0005","0","1"
"757","18-010-0029","0","1"
"758","18-010-0058","0","1"
"759","18-011-0028","0","1"
"760","18-011-0032","0","1"
"761","18-011-0034","1","0"
"762","18-011-0074","0","1"
"763","18-011-0075","0","1"
"764","18-011-0086","0","1"
"765","18-011-0091","0","1"
"766","18-011-0118","1","0"
"767","18-011-0125","0","1"
"768","18-011-0130","0","1"
"769","18-011-0156","0","1"
"770","18-011-0165","0","1"
"771","18-011-0168","0","1"
"772","18-011-0306","0","1"
"773","18-011-0308","1","0"
"774","18-011-0321","0","1"
"775","18-011-0324","0","1"
"776","18-011-0365","1","0"
"777","18-011-0387","0","1"
"778","18-011-0567","1","0"
"779","18-011-0588","0","1"
"780","18-011-0616","0","1"
"781","18-011-0757","0","1"
"782","18-011-0767","0","1"
"783","18-011-0832","0","1"
"784","18-011-0847","0","1"
"785","18-011-0849","0","1"
"786","18-011-0882","0","1"
"787","18-011-0927","0","1"
"788","18-011-0972","0","1"
"789","18-011-1037","1","1"
"790","18-011-1086","0","1"
"791","18-011-1156","0","1"
"792","18-011-1179","0","1"
"793","18-011-1204","0","1"
"794","18-011-1206","0","1"
"795","18-011-1218","0","1"
"796","18-011-1237","0","1"
"797","18-011-1285","0","1"
"798","18-011-1339","0","1"
"799","18-011-1371","0","1"
"800","18-011-1394","0","1"
"801","18-011-1457","0","1"
